duration,year_2008,duration_default_no,age_housing_no,balance_housing_no,duration_housing_no,duration_housing_yes,duration_loan_no,duration_contact_cellular,duration_poutcome_success,duration_poutcome_unknown,age_year_2008,duration_year_2008,campaign_year_2008,pdays_year_2008,age_year_2009,duration_year_2009,duration_year_2010,campaign_year_2010,duration_age
101,1,101,30,3362,101,0,101,101,0,101,30,101,2,-1,0,0,0,0,3030
509,1,509,50,3656,509,0,509,509,0,509,50,509,2,-1,0,0,0,0,25450
161,1,161,32,1568,161,0,161,161,0,161,32,161,6,-1,0,0,0,0,5152
645,1,645,46,2551,645,0,645,645,0,645,46,645,2,-1,0,0,0,0,29670
204,1,204,32,948,204,0,204,204,0,204,32,204,2,-1,0,0,0,0,6528
64,1,64,59,37,64,0,64,64,0,64,59,64,9,-1,0,0,0,0,3776
506,1,506,60,2722,506,0,506,506,0,506,60,506,2,-1,0,0,0,0,30360
80,1,80,57,-12,80,0,0,80,0,80,57,80,8,-1,0,0,0,0,4560
219,1,219,58,764,219,0,219,219,0,219,58,219,4,-1,0,0,0,0,12702
96,1,96,39,52,96,0,96,96,0,96,39,96,2,-1,0,0,0,0,3744
246,1,246,0,0,0,246,246,246,0,246,31,246,2,-1,0,0,0,0,7626
92,1,92,36,171,92,0,92,92,0,92,36,92,2,-1,0,0,0,0,3312
150,1,150,56,2395,150,0,150,150,0,150,56,150,2,-1,0,0,0,0,8400
359,1,359,51,1535,359,0,359,359,0,359,51,359,2,-1,0,0,0,0,18309
72,1,72,33,685,72,0,72,72,0,72,33,72,2,-1,0,0,0,0,2376
138,1,138,35,482,138,0,138,138,0,138,35,138,2,-1,0,0,0,0,4830
614,1,614,0,0,0,614,0,614,0,614,56,614,2,-1,0,0,0,0,34384
327,1,327,44,4,327,0,327,327,0,327,44,327,2,-1,0,0,0,0,14388
144,1,144,49,1280,144,0,0,144,0,144,49,144,2,-1,0,0,0,0,7056
56,1,56,44,0,56,0,56,56,0,56,44,56,2,-1,0,0,0,0,2464
106,1,106,54,3020,106,0,106,106,0,106,54,106,2,-1,0,0,0,0,5724
75,1,75,33,-336,75,0,75,75,0,75,33,75,2,-1,0,0,0,0,2475
348,1,348,31,30,348,0,348,348,0,348,31,348,2,-1,0,0,0,0,10788
132,1,132,37,0,132,0,132,132,0,132,37,132,2,-1,0,0,0,0,4884
191,1,191,0,0,0,191,0,191,0,191,33,191,2,-1,0,0,0,0,6303
99,1,99,30,646,99,0,99,99,0,99,30,99,2,-1,0,0,0,0,2970
428,1,428,49,1103,428,0,428,428,0,428,49,428,2,-1,0,0,0,0,20972
82,1,82,31,123,82,0,82,82,0,82,31,82,2,-1,0,0,0,0,2542
172,1,172,33,980,172,0,172,172,0,172,33,172,2,-1,0,0,0,0,5676
127,1,127,0,0,0,127,127,127,0,127,48,127,2,-1,0,0,0,0,6096
768,1,768,39,1880,768,0,768,768,0,768,39,768,2,-1,0,0,0,0,29952
72,1,72,30,317,72,0,72,72,0,72,30,72,2,-1,0,0,0,0,2160
185,1,185,46,-880,185,0,0,185,0,185,46,185,2,-1,0,0,0,0,8510
140,1,140,41,297,140,0,0,140,0,140,41,140,2,-1,0,0,0,0,5740
1134,1,1134,57,2112,1134,0,1134,1134,0,1134,57,1134,2,-1,0,0,0,0,64638
76,1,76,49,300,76,0,76,76,0,76,49,76,2,-1,0,0,0,0,3724
81,1,81,54,212,81,0,81,81,0,81,54,81,4,-1,0,0,0,0,4374
91,1,91,30,0,91,0,91,91,0,91,30,91,2,-1,0,0,0,0,2730
138,1,138,31,573,138,0,138,138,0,138,31,138,2,-1,0,0,0,0,4278
111,1,111,30,220,111,0,0,111,0,111,30,111,2,-1,0,0,0,0,3330
120,1,120,35,100,120,0,120,120,0,120,35,120,2,-1,0,0,0,0,4200
143,1,143,35,1383,143,0,143,143,0,143,35,143,2,-1,0,0,0,0,5005
64,1,64,58,5942,64,0,64,64,0,64,58,64,2,-1,0,0,0,0,3712
117,1,117,40,1050,117,0,117,117,0,117,40,117,2,-1,0,0,0,0,4680
178,1,178,31,1575,178,0,178,178,0,178,31,178,4,-1,0,0,0,0,5518
158,1,158,0,0,0,158,158,158,0,158,42,158,2,-1,0,0,0,0,6636
51,1,0,42,0,51,0,0,51,0,51,42,51,4,-1,0,0,0,0,2142
235,1,235,0,0,0,235,235,235,0,235,46,235,2,-1,0,0,0,0,10810
256,1,256,59,94,256,0,256,256,0,256,59,256,2,-1,0,0,0,0,15104
364,1,364,58,7560,364,0,364,364,0,364,58,364,2,-1,0,0,0,0,21112
1282,1,1282,32,874,1282,0,1282,1282,0,1282,32,1282,6,-1,0,0,0,0,41024
138,1,138,49,0,138,0,138,138,0,138,49,138,2,-1,0,0,0,0,6762
68,1,68,0,0,0,68,68,68,0,68,34,68,2,-1,0,0,0,0,2312
58,1,58,0,0,0,58,58,58,0,58,33,58,4,-1,0,0,0,0,1914
96,1,96,30,74,96,0,96,96,0,96,30,96,5,-1,0,0,0,0,2880
234,1,234,39,562,234,0,234,234,0,234,39,234,2,-1,0,0,0,0,9126
237,1,237,34,172,237,0,237,237,0,237,34,237,2,-1,0,0,0,0,8058
181,1,181,32,100,181,0,181,181,0,181,32,181,2,-1,0,0,0,0,5792
106,1,106,52,0,106,0,106,106,0,106,52,106,2,-1,0,0,0,0,5512
110,1,110,0,0,0,110,110,110,0,110,58,110,3,-1,0,0,0,0,6380
117,1,117,49,1269,117,0,117,117,0,117,49,117,9,-1,0,0,0,0,5733
122,1,122,36,419,122,0,122,122,0,122,36,122,2,-1,0,0,0,0,4392
52,1,52,30,67,52,0,52,52,0,52,30,52,2,-1,0,0,0,0,1560
126,1,126,36,1659,126,0,126,126,0,126,36,126,2,-1,0,0,0,0,4536
95,1,95,35,362,95,0,95,95,0,95,35,95,8,-1,0,0,0,0,3325
73,1,73,0,0,0,73,73,73,0,73,30,73,2,-1,0,0,0,0,2190
365,1,365,59,2192,365,0,365,365,0,365,59,365,2,-1,0,0,0,0,21535
63,1,63,37,553,63,0,63,63,0,63,37,63,2,-1,0,0,0,0,2331
250,1,250,30,1913,250,0,250,250,0,250,30,250,2,-1,0,0,0,0,7500
213,1,213,31,279,213,0,213,213,0,213,31,213,2,-1,0,0,0,0,6603
126,1,126,0,0,0,126,126,126,0,126,34,126,2,-1,0,0,0,0,4284
63,1,63,56,3616,63,0,0,63,0,63,56,63,2,-1,0,0,0,0,3528
68,1,68,47,586,68,0,68,68,0,68,47,68,2,-1,0,0,0,0,3196
74,1,74,58,1472,74,0,74,74,0,74,58,74,2,-1,0,0,0,0,4292
29,1,29,30,24,29,0,29,29,0,29,30,29,4,-1,0,0,0,0,870
147,1,147,0,0,0,147,147,147,0,147,37,147,2,-1,0,0,0,0,5439
867,1,867,50,418,867,0,0,867,0,867,50,867,2,-1,0,0,0,0,43350
117,1,117,54,-777,117,0,0,117,0,117,54,117,2,-1,0,0,0,0,6318
139,1,139,0,0,0,139,139,139,0,139,54,139,2,-1,0,0,0,0,7506
971,1,971,0,0,0,971,971,971,0,971,32,971,2,-1,0,0,0,0,31072
105,1,105,51,8304,105,0,105,105,0,105,51,105,2,-1,0,0,0,0,5355
196,1,196,0,0,0,196,196,196,0,196,40,196,2,-1,0,0,0,0,7840
105,1,105,32,5,105,0,105,105,0,105,32,105,2,-1,0,0,0,0,3360
193,1,193,30,478,193,0,193,193,0,193,30,193,3,-1,0,0,0,0,5790
220,1,0,31,-253,220,0,220,220,0,220,31,220,4,-1,0,0,0,0,6820
227,1,227,0,0,0,227,227,227,0,227,30,227,2,-1,0,0,0,0,6810
130,1,130,0,0,0,130,130,130,0,130,31,130,2,-1,0,0,0,0,4030
256,1,256,34,27,256,0,256,256,0,256,34,256,9,-1,0,0,0,0,8704
232,1,232,47,0,232,0,232,232,0,232,47,232,5,-1,0,0,0,0,10904
95,1,95,0,0,0,95,95,95,0,95,41,95,2,-1,0,0,0,0,3895
80,1,80,0,0,0,80,0,80,0,80,30,80,2,-1,0,0,0,0,2400
101,1,101,55,277,101,0,101,101,0,101,55,101,3,-1,0,0,0,0,5555
138,1,138,38,554,138,0,138,138,0,138,38,138,4,-1,0,0,0,0,5244
148,1,148,0,0,0,148,0,148,0,148,41,148,4,-1,0,0,0,0,6068
396,1,396,36,871,396,0,396,396,0,396,36,396,3,-1,0,0,0,0,14256
174,1,174,0,0,0,174,174,174,0,174,45,174,4,-1,0,0,0,0,7830
603,1,603,52,2347,603,0,0,603,0,603,52,603,3,-1,0,0,0,0,31356
69,1,69,35,77,69,0,69,69,0,69,35,69,4,-1,0,0,0,0,2415
87,1,87,37,4044,87,0,87,87,0,87,37,87,4,-1,0,0,0,0,3219
100,1,100,54,19213,100,0,100,100,0,100,54,100,6,-1,0,0,0,0,5400
138,1,138,47,0,138,0,138,138,0,138,47,138,2,-1,0,0,0,0,6486
155,1,155,32,-114,155,0,155,155,0,155,32,155,2,-1,0,0,0,0,4960
123,1,123,53,8449,123,0,123,123,0,123,53,123,2,-1,0,0,0,0,6519
338,1,338,0,0,0,338,0,338,0,338,50,338,2,-1,0,0,0,0,16900
104,1,104,33,2481,104,0,104,104,0,104,33,104,2,-1,0,0,0,0,3432
507,1,507,30,850,507,0,507,507,0,507,30,507,2,-1,0,0,0,0,15210
85,1,85,44,614,85,0,85,85,0,85,44,85,4,-1,0,0,0,0,3740
177,1,177,0,0,0,177,177,177,0,177,31,177,2,-1,0,0,0,0,5487
88,1,88,30,1038,88,0,88,88,0,88,30,88,2,-1,0,0,0,0,2640
150,1,150,53,-1,150,0,150,150,0,150,53,150,2,-1,0,0,0,0,7950
179,1,179,35,1067,179,0,0,179,0,179,35,179,6,-1,0,0,0,0,6265
137,1,0,33,329,137,0,137,137,0,137,33,137,2,-1,0,0,0,0,4521
105,1,105,30,281,105,0,105,105,0,105,30,105,2,-1,0,0,0,0,3150
126,1,126,42,759,126,0,126,126,0,126,42,126,3,-1,0,0,0,0,5292
241,1,241,0,0,0,241,241,241,0,241,30,241,2,-1,0,0,0,0,7230
130,1,130,30,-672,130,0,130,130,0,130,30,130,2,-1,0,0,0,0,3900
603,1,603,43,-526,603,0,603,603,0,603,43,603,2,-1,0,0,0,0,25929
66,1,66,59,0,66,0,66,66,0,66,59,66,2,-1,0,0,0,0,3894
109,1,109,33,2024,109,0,109,109,0,109,33,109,2,-1,0,0,0,0,3597
439,1,439,33,3243,439,0,439,439,0,439,33,439,4,-1,0,0,0,0,14487
217,1,217,39,1986,217,0,217,217,0,217,39,217,6,-1,0,0,0,0,8463
107,1,107,0,0,0,107,107,107,0,107,34,107,2,-1,0,0,0,0,3638
252,1,252,52,3508,252,0,252,252,0,252,52,252,2,-1,0,0,0,0,13104
143,1,143,0,0,0,143,143,143,0,143,54,143,2,-1,0,0,0,0,7722
73,1,73,45,1951,73,0,73,73,0,73,45,73,2,-1,0,0,0,0,3285
254,1,254,52,544,254,0,254,254,0,254,52,254,2,-1,0,0,0,0,13208
61,1,61,33,1504,61,0,61,61,0,61,33,61,2,-1,0,0,0,0,2013
238,1,238,49,350,238,0,238,238,0,238,49,238,6,-1,0,0,0,0,11662
73,1,73,0,0,0,73,73,73,0,73,46,73,2,-1,0,0,0,0,3358
80,1,80,35,53,80,0,0,80,0,80,35,80,4,-1,0,0,0,0,2800
197,1,197,34,897,197,0,197,197,0,197,34,197,4,-1,0,0,0,0,6698
111,1,111,30,1466,111,0,111,111,0,111,30,111,4,-1,0,0,0,0,3330
171,1,171,59,59,171,0,171,171,0,171,59,171,2,-1,0,0,0,0,10089
436,1,436,33,1399,436,0,436,436,0,436,33,436,4,-1,0,0,0,0,14388
119,1,119,38,0,119,0,119,119,0,119,38,119,2,-1,0,0,0,0,4522
129,1,129,0,0,0,129,129,129,0,129,31,129,4,-1,0,0,0,0,3999
152,1,152,48,148,152,0,152,152,0,152,48,152,2,-1,0,0,0,0,7296
131,1,131,0,0,0,131,0,131,0,131,34,131,2,-1,0,0,0,0,4454
150,1,150,31,86,150,0,150,150,0,150,31,150,4,-1,0,0,0,0,4650
128,1,128,0,0,0,128,128,128,0,128,52,128,2,-1,0,0,0,0,6656
56,1,56,54,1411,56,0,56,56,0,56,54,56,2,-1,0,0,0,0,3024
64,1,64,35,0,64,0,64,64,0,64,35,64,2,-1,0,0,0,0,2240
108,1,108,57,396,108,0,108,108,0,108,57,108,2,-1,0,0,0,0,6156
84,1,84,45,3241,84,0,84,84,0,84,45,84,2,-1,0,0,0,0,3780
157,1,157,0,0,0,157,157,157,0,157,57,157,6,-1,0,0,0,0,8949
384,1,384,34,23919,384,0,384,384,0,384,34,384,2,-1,0,0,0,0,13056
312,1,312,30,894,312,0,312,312,0,312,30,312,6,-1,0,0,0,0,9360
388,1,388,0,0,0,388,0,388,0,388,47,388,2,-1,0,0,0,0,18236
144,1,144,37,117,144,0,144,144,0,144,37,144,4,-1,0,0,0,0,5328
231,1,231,58,108,231,0,231,231,0,231,58,231,4,-1,0,0,0,0,13398
180,1,180,0,0,0,180,180,180,0,180,38,180,2,-1,0,0,0,0,6840
205,1,205,0,0,0,205,205,205,0,205,54,205,2,-1,0,0,0,0,11070
163,1,163,44,93,163,0,163,163,0,163,44,163,2,-1,0,0,0,0,7172
121,1,121,43,25,121,0,121,121,0,121,43,121,2,-1,0,0,0,0,5203
865,1,865,0,0,0,865,865,865,0,865,57,865,2,-1,0,0,0,0,49305
1103,1,1103,0,0,0,1103,0,1103,0,1103,38,1103,2,-1,0,0,0,0,41914
370,1,370,0,0,0,370,370,370,0,370,46,370,2,-1,0,0,0,0,17020
106,1,106,57,2714,106,0,106,106,0,106,57,106,2,-1,0,0,0,0,6042
173,1,173,0,0,0,173,173,173,0,173,41,173,2,-1,0,0,0,0,7093
201,1,201,49,579,201,0,201,201,0,201,49,201,4,-1,0,0,0,0,9849
234,1,234,32,720,234,0,234,234,0,234,32,234,4,-1,0,0,0,0,7488
191,1,191,38,940,191,0,191,191,0,191,38,191,7,-1,0,0,0,0,7258
433,1,433,31,4089,433,0,433,433,0,433,31,433,3,-1,0,0,0,0,13423
1181,1,1181,46,548,1181,0,1181,1181,0,1181,46,1181,4,-1,0,0,0,0,54326
92,1,92,58,175,92,0,92,92,0,92,58,92,4,-1,0,0,0,0,5336
1133,1,1133,0,0,0,1133,1133,1133,0,1133,30,1133,4,-1,0,0,0,0,33990
76,1,76,33,209,76,0,76,76,0,76,33,76,4,-1,0,0,0,0,2508
91,1,91,30,812,91,0,91,91,0,91,30,91,4,-1,0,0,0,0,2730
536,1,536,45,362,536,0,536,536,0,536,45,536,4,-1,0,0,0,0,24120
398,1,398,54,658,398,0,398,398,0,398,54,398,4,-1,0,0,0,0,21492
104,1,104,35,432,104,0,104,104,0,104,35,104,8,-1,0,0,0,0,3640
884,1,884,49,4751,884,0,884,884,0,884,49,884,4,-1,0,0,0,0,43316
1650,1,1650,55,134,1650,0,1650,1650,0,1650,55,1650,16,-1,0,0,0,0,90750
149,1,149,45,2552,149,0,149,149,0,149,45,149,7,-1,0,0,0,0,6705
297,1,297,30,0,297,0,297,297,0,297,30,297,3,-1,0,0,0,0,8910
193,1,193,52,106,193,0,193,193,0,193,52,193,4,-1,0,0,0,0,10036
127,1,127,54,1849,127,0,127,127,0,127,54,127,4,-1,0,0,0,0,6858
72,1,0,30,23,72,0,72,72,0,72,30,72,4,-1,0,0,0,0,2160
58,1,58,0,0,0,58,58,0,0,58,42,58,4,-1,0,0,0,0,2436
926,1,926,38,1478,926,0,926,926,0,926,38,926,4,-1,0,0,0,0,35188
117,1,117,0,0,0,117,117,117,0,117,34,117,2,-1,0,0,0,0,3978
359,1,359,0,0,0,359,359,359,0,359,31,359,2,-1,0,0,0,0,11129
117,1,117,34,0,117,0,117,117,0,117,34,117,4,-1,0,0,0,0,3978
254,1,254,0,0,0,254,254,254,0,254,39,254,2,-1,0,0,0,0,9906
121,1,121,50,2296,121,0,121,121,0,121,50,121,2,-1,0,0,0,0,6050
226,1,226,0,0,0,226,226,226,0,226,35,226,4,-1,0,0,0,0,7910
355,1,355,60,711,355,0,355,355,0,355,60,355,4,-1,0,0,0,0,21300
587,1,0,36,12,587,0,587,587,0,587,36,587,2,-1,0,0,0,0,21132
111,1,111,47,434,111,0,111,111,0,111,47,111,4,-1,0,0,0,0,5217
139,1,139,60,131,139,0,139,139,0,139,60,139,6,-1,0,0,0,0,8340
83,1,83,33,1071,83,0,83,83,0,83,33,83,4,-1,0,0,0,0,2739
632,1,632,59,7586,632,0,632,632,0,632,59,632,6,-1,0,0,0,0,37288
186,1,186,0,0,0,186,0,186,0,186,48,186,2,-1,0,0,0,0,8928
112,1,112,0,0,0,112,112,112,0,112,30,112,4,-1,0,0,0,0,3360
225,1,225,49,1456,225,0,225,225,0,225,49,225,4,-1,0,0,0,0,11025
253,1,253,58,842,253,0,253,253,0,253,58,253,2,-1,0,0,0,0,14674
112,1,112,0,0,0,112,112,112,0,112,55,112,2,-1,0,0,0,0,6160
284,1,284,31,1514,284,0,284,284,0,284,31,284,2,-1,0,0,0,0,8804
306,1,306,0,0,0,306,306,306,0,306,54,306,2,-1,0,0,0,0,16524
696,1,696,49,128,696,0,696,696,0,696,49,696,2,-1,0,0,0,0,34104
66,1,66,60,1141,66,0,66,66,0,66,60,66,4,-1,0,0,0,0,3960
192,1,192,31,596,192,0,192,192,0,192,31,192,4,-1,0,0,0,0,5952
105,1,105,34,496,105,0,105,105,0,105,34,105,6,-1,0,0,0,0,3570
114,1,114,45,43,114,0,114,114,0,114,45,114,4,-1,0,0,0,0,5130
105,1,105,43,1627,105,0,105,105,0,105,43,105,4,-1,0,0,0,0,4515
578,1,578,30,67,578,0,578,578,0,578,30,578,4,-1,0,0,0,0,17340
116,1,116,57,0,116,0,116,116,0,116,57,116,4,-1,0,0,0,0,6612
464,1,464,59,566,464,0,464,464,0,464,59,464,4,-1,0,0,0,0,27376
142,1,142,32,1325,142,0,142,142,0,142,32,142,2,-1,0,0,0,0,4544
187,1,187,55,388,187,0,187,187,0,187,55,187,2,-1,0,0,0,0,10285
134,1,134,49,53,134,0,134,134,0,134,49,134,6,-1,0,0,0,0,6566
338,1,338,0,0,0,338,338,338,0,338,36,338,2,-1,0,0,0,0,12168
158,1,158,52,1579,158,0,0,158,0,158,52,158,2,-1,0,0,0,0,8216
645,1,645,49,553,645,0,645,645,0,645,49,645,8,-1,0,0,0,0,31605
246,1,246,50,258,246,0,246,246,0,246,50,246,6,-1,0,0,0,0,12300
473,1,473,40,1694,473,0,473,473,0,473,40,473,6,-1,0,0,0,0,18920
304,1,304,0,0,0,304,304,304,0,304,41,304,12,-1,0,0,0,0,12464
559,1,559,49,408,559,0,559,559,0,559,49,559,4,-1,0,0,0,0,27391
1092,1,1092,38,1223,1092,0,1092,1092,0,1092,38,1092,5,-1,0,0,0,0,41496
174,1,174,49,599,174,0,174,174,0,174,49,174,1,-1,0,0,0,0,8526
453,1,453,31,1858,453,0,453,453,0,453,31,453,3,-1,0,0,0,0,14043
127,1,127,48,286,127,0,127,127,0,127,48,127,1,-1,0,0,0,0,6096
128,1,128,54,1173,128,0,128,0,0,128,54,128,8,-1,0,0,0,0,6912
1344,1,1344,31,208,1344,0,1344,1344,0,1344,31,1344,7,-1,0,0,0,0,41664
127,1,127,31,297,127,0,127,127,0,127,31,127,1,-1,0,0,0,0,3937
218,1,218,46,2278,218,0,218,218,0,218,46,218,5,-1,0,0,0,0,10028
178,1,178,0,0,0,178,178,178,0,178,34,178,1,-1,0,0,0,0,6052
1307,1,1307,0,0,0,1307,1307,1307,0,1307,34,1307,4,-1,0,0,0,0,44438
153,1,153,47,27,153,0,153,153,0,153,47,153,4,-1,0,0,0,0,7191
1344,1,1344,0,0,0,1344,1344,1344,0,1344,39,1344,1,-1,0,0,0,0,52416
168,1,168,54,153,168,0,168,168,0,168,54,168,5,-1,0,0,0,0,9072
264,1,264,0,0,0,264,264,264,0,264,31,264,3,-1,0,0,0,0,8184
213,1,213,42,250,213,0,0,213,0,213,42,213,3,-1,0,0,0,0,8946
111,1,111,31,36,111,0,111,111,0,111,31,111,3,-1,0,0,0,0,3441
978,1,978,33,87,978,0,978,978,0,978,33,978,1,-1,0,0,0,0,32274
781,1,781,30,9634,781,0,781,781,0,781,30,781,5,-1,0,0,0,0,23430
588,1,588,0,0,0,588,588,588,0,588,47,588,3,-1,0,0,0,0,27636
145,1,145,54,4943,145,0,145,145,0,145,54,145,11,-1,0,0,0,0,7830
50,1,50,54,1659,50,0,50,50,0,50,54,50,5,-1,0,0,0,0,2700
432,1,432,40,4396,432,0,432,432,0,432,40,432,3,-1,0,0,0,0,17280
454,1,454,0,0,0,454,454,454,0,454,31,454,3,-1,0,0,0,0,14074
1613,1,1613,0,0,0,1613,1613,1613,0,1613,47,1613,1,-1,0,0,0,0,75811
141,1,141,32,11431,141,0,141,141,0,141,32,141,5,-1,0,0,0,0,4512
439,1,439,32,2414,439,0,439,439,0,439,32,439,4,-1,0,0,0,0,14048
141,1,141,59,278,141,0,141,141,0,141,59,141,3,-1,0,0,0,0,8319
136,1,136,58,528,136,0,136,136,0,136,58,136,3,-1,0,0,0,0,7888
260,1,260,33,519,260,0,260,260,0,260,33,260,3,-1,0,0,0,0,8580
864,1,864,47,570,864,0,864,864,0,864,47,864,3,-1,0,0,0,0,40608
645,1,645,48,3020,645,0,645,645,0,645,48,645,3,-1,0,0,0,0,30960
474,1,474,50,1240,474,0,474,474,0,474,50,474,2,-1,0,0,0,0,23700
216,1,216,0,0,0,216,0,216,0,216,45,216,5,-1,0,0,0,0,9720
128,1,128,0,0,0,128,0,128,0,128,60,128,5,-1,0,0,0,0,7680
418,1,418,32,1310,418,0,418,418,0,418,32,418,3,-1,0,0,0,0,13376
226,1,226,42,166,226,0,226,226,0,226,42,226,4,-1,0,0,0,0,9492
252,1,252,49,-96,252,0,0,252,0,252,49,252,3,-1,0,0,0,0,12348
134,1,134,30,317,134,0,134,134,0,134,30,134,8,-1,0,0,0,0,4020
140,1,140,32,1732,140,0,140,140,0,140,32,140,4,-1,0,0,0,0,4480
180,1,180,30,349,180,0,180,180,0,180,30,180,3,-1,0,0,0,0,5400
483,1,483,47,800,483,0,483,483,0,483,47,483,5,-1,0,0,0,0,22701
409,1,409,48,1355,409,0,409,409,0,409,48,409,7,-1,0,0,0,0,19632
143,1,143,51,771,143,0,0,143,0,143,51,143,3,-1,0,0,0,0,7293
222,1,222,54,479,222,0,222,222,0,222,54,222,3,-1,0,0,0,0,11988
664,1,664,37,3665,664,0,664,664,0,664,37,664,3,-1,0,0,0,0,24568
612,1,612,54,1037,612,0,612,612,0,612,54,612,4,-1,0,0,0,0,33048
129,1,129,0,0,0,129,129,129,0,129,52,129,9,-1,0,0,0,0,6708
1735,1,1735,0,0,0,1735,1735,1735,0,1735,44,1735,4,-1,0,0,0,0,76340
243,1,243,36,0,243,0,243,243,0,243,36,243,3,-1,0,0,0,0,8748
178,1,178,0,0,0,178,178,178,0,178,49,178,9,-1,0,0,0,0,8722
787,1,787,48,9622,787,0,787,787,0,787,48,787,6,-1,0,0,0,0,37776
124,1,124,59,349,124,0,124,124,0,124,59,124,4,-1,0,0,0,0,7316
913,1,913,33,621,913,0,913,913,0,913,33,913,5,-1,0,0,0,0,30129
284,1,284,0,0,0,284,284,284,0,284,33,284,7,-1,0,0,0,0,9372
129,1,129,36,295,129,0,129,129,0,129,36,129,6,-1,0,0,0,0,4644
228,1,228,48,260,228,0,228,228,0,228,48,228,5,-1,0,0,0,0,10944
508,1,508,44,267,508,0,0,508,0,508,44,508,3,-1,0,0,0,0,22352
940,1,940,55,568,940,0,940,940,0,940,55,940,10,-1,0,0,0,0,51700
460,1,460,50,106,460,0,460,460,0,460,50,460,2,-1,0,0,0,0,23000
796,1,796,30,4210,796,0,796,796,0,796,30,796,4,-1,0,0,0,0,23880
136,1,136,58,2609,136,0,136,136,0,136,58,136,5,-1,0,0,0,0,7888
58,1,58,32,3199,58,0,58,58,0,58,32,58,3,-1,0,0,0,0,1856
465,1,465,56,1167,465,0,465,465,0,465,56,465,9,-1,0,0,0,0,26040
112,1,112,0,0,0,112,112,112,0,112,44,112,5,-1,0,0,0,0,4928
204,1,204,32,3095,204,0,204,204,0,204,32,204,10,-1,0,0,0,0,6528
711,1,711,0,0,0,711,711,711,0,711,33,711,3,-1,0,0,0,0,23463
121,1,121,31,745,121,0,121,121,0,121,31,121,4,-1,0,0,0,0,3751
83,1,83,51,2254,83,0,83,83,0,83,51,83,3,-1,0,0,0,0,4233
321,1,321,43,378,321,0,0,321,0,321,43,321,4,-1,0,0,0,0,13803
1476,1,1476,0,0,0,1476,1476,1476,0,1476,41,1476,2,-1,0,0,0,0,60516
204,1,204,0,0,0,204,204,204,0,204,34,204,3,-1,0,0,0,0,6936
161,1,161,50,2065,161,0,161,161,0,161,50,161,2,-1,0,0,0,0,8050
120,1,120,57,0,120,0,120,120,0,120,57,120,3,-1,0,0,0,0,6840
507,1,507,0,0,0,507,507,507,0,507,33,507,3,-1,0,0,0,0,16731
77,1,77,49,12531,77,0,77,77,0,77,49,77,8,-1,0,0,0,0,3773
767,1,767,0,0,0,767,767,0,0,767,50,767,8,-1,0,0,0,0,38350
111,1,111,41,204,111,0,111,111,0,111,41,111,7,-1,0,0,0,0,4551
106,1,106,60,878,106,0,106,106,0,106,60,106,2,-1,0,0,0,0,6360
168,1,168,0,0,0,168,168,168,0,168,34,168,2,-1,0,0,0,0,5712
239,1,239,45,2476,239,0,239,239,0,239,45,239,2,-1,0,0,0,0,10755
139,1,139,55,0,139,0,139,139,0,139,55,139,2,-1,0,0,0,0,7645
78,1,78,33,0,78,0,78,78,0,78,33,78,2,-1,0,0,0,0,2574
536,1,536,45,7353,536,0,536,536,0,536,45,536,2,-1,0,0,0,0,24120
295,1,295,55,1642,295,0,295,295,0,295,55,295,2,-1,0,0,0,0,16225
224,1,224,52,200,224,0,224,224,0,224,52,224,2,-1,0,0,0,0,11648
156,1,156,0,0,0,156,156,156,0,156,52,156,2,-1,0,0,0,0,8112
206,1,206,33,6325,206,0,206,206,0,206,33,206,2,-1,0,0,0,0,6798
317,1,317,45,2096,317,0,317,317,0,317,45,317,2,-1,0,0,0,0,14265
176,1,176,52,2488,176,0,176,176,0,176,52,176,2,-1,0,0,0,0,9152
69,1,69,46,3570,69,0,69,69,0,69,46,69,2,-1,0,0,0,0,3174
244,1,244,37,137,244,0,244,244,0,244,37,244,6,-1,0,0,0,0,9028
77,1,77,46,3984,77,0,77,77,0,77,46,77,2,-1,0,0,0,0,3542
114,1,114,0,0,0,114,114,114,0,114,52,114,4,-1,0,0,0,0,5928
189,1,189,57,0,189,0,189,189,0,189,57,189,2,-1,0,0,0,0,10773
187,1,187,0,0,0,187,187,187,0,187,38,187,2,-1,0,0,0,0,7106
132,1,132,32,163,132,0,132,132,0,132,32,132,2,-1,0,0,0,0,4224
186,1,186,51,1694,186,0,186,186,0,186,51,186,2,-1,0,0,0,0,9486
336,1,336,31,391,336,0,336,336,0,336,31,336,2,-1,0,0,0,0,10416
78,1,78,46,111,78,0,78,78,0,78,46,78,2,-1,0,0,0,0,3588
460,1,460,0,0,0,460,460,460,0,460,31,460,2,-1,0,0,0,0,14260
100,1,100,0,0,0,100,100,100,0,100,32,100,2,-1,0,0,0,0,3200
96,1,96,0,0,0,96,96,96,0,96,35,96,2,-1,0,0,0,0,3360
109,1,109,52,36,109,0,109,109,0,109,52,109,2,-1,0,0,0,0,5668
1842,1,1842,40,42,1842,0,1842,1842,0,1842,40,1842,2,-1,0,0,0,0,73680
332,1,0,45,-571,332,0,332,332,0,332,45,332,2,-1,0,0,0,0,14940
159,1,159,60,3563,159,0,159,159,0,159,60,159,2,-1,0,0,0,0,9540
