duration,pdays,year_2008,balance_education_secondary,balance_education_tertiary,duration_default_no,balance_housing_no,duration_housing_no,duration_loan_no,duration_contact_cellular,age_month_1,duration_month_10,duration_month_11,age_month_2,duration_month_3,age_month_5,duration_poutcome_success,age_year_2009,duration_year_2010,duration_age
373,-1,0,2687,0,373,0,0,373,373,53,0,0,0,0,0,0,53,0,19769
265,-1,0,0,603,265,0,0,265,265,33,0,0,0,0,0,0,33,0,8745
263,192,0,135,0,263,0,0,263,263,36,0,0,0,0,0,0,36,0,9468
55,-1,0,0,0,55,0,0,55,55,60,0,0,0,0,0,0,60,0,3300
404,251,0,1694,0,404,0,0,0,404,37,0,0,0,0,0,0,37,0,14948
188,185,0,0,0,188,0,0,0,188,44,0,0,0,0,0,0,44,0,8272
147,-1,0,440,0,147,440,147,147,147,47,0,0,0,0,0,0,47,0,6909
696,-1,0,0,0,696,634,696,696,696,32,0,0,0,0,0,0,32,0,22272
216,-1,0,0,276,216,276,216,216,216,34,0,0,0,0,0,0,34,0,7344
282,248,0,172,0,282,0,0,282,282,28,0,0,0,0,0,0,28,0,7896
227,-1,0,-264,0,227,0,0,227,227,44,0,0,0,0,0,0,44,0,9988
1026,259,0,660,0,1026,0,0,1026,1026,46,0,0,0,0,0,0,46,0,47196
121,245,0,94,0,121,0,0,121,121,40,0,0,0,0,0,0,40,0,4840
570,-1,0,-241,0,570,-241,570,570,570,38,0,0,0,0,0,0,38,0,21660
136,-1,0,0,0,136,0,0,136,136,35,0,0,0,0,0,0,35,0,4760
181,-1,0,0,499,181,0,0,0,181,58,0,0,0,0,0,0,58,0,10498
162,-1,0,-33,0,162,-33,162,162,162,38,0,0,0,0,0,0,38,0,6156
326,244,0,193,0,326,0,0,326,326,30,0,0,0,0,0,0,30,0,9780
774,-1,0,0,3360,774,0,0,774,774,26,0,0,0,0,0,0,26,0,20124
301,-1,0,0,0,301,287,301,301,301,44,0,0,0,0,0,0,44,0,13244
86,-1,0,0,71,86,71,86,0,86,53,0,0,0,0,0,0,53,0,4558
392,-1,0,0,647,392,0,0,392,392,34,0,0,0,0,0,0,34,0,13328
248,-1,0,60,0,248,60,248,0,248,28,0,0,0,0,0,0,28,0,6944
169,-1,0,718,0,169,0,0,169,169,34,0,0,0,0,0,0,34,0,5746
80,-1,0,0,0,80,0,0,0,80,29,0,0,0,0,0,0,29,0,2320
73,-1,0,478,0,73,478,73,73,73,38,0,0,0,0,0,0,38,0,2774
220,-1,0,28,0,220,28,220,220,220,28,0,0,0,0,0,0,28,0,6160
169,-1,0,466,0,169,0,0,169,169,46,0,0,0,0,0,0,46,0,7774
117,163,0,0,0,117,0,0,117,117,45,0,0,0,0,0,0,45,0,5265
69,241,0,2768,0,69,0,0,69,69,29,0,0,0,0,0,0,29,0,2001
149,-1,0,0,50,149,0,0,0,149,49,0,0,0,0,0,0,49,0,7301
75,247,0,1141,0,75,0,0,75,75,41,0,0,0,0,0,0,41,0,3075
1249,-1,0,0,0,1249,0,1249,1249,1249,48,0,0,0,0,0,0,48,0,59952
456,205,0,128,0,456,128,456,0,456,35,0,0,0,0,0,0,35,0,15960
114,-1,0,0,-185,114,-185,114,114,114,34,0,0,0,0,0,0,34,0,3876
48,265,0,160,0,48,0,0,48,0,32,0,0,0,0,0,0,32,0,1536
120,-1,0,0,1820,120,0,0,0,120,35,0,0,0,0,0,0,35,0,4200
96,-1,0,146,0,96,0,0,96,96,30,0,0,0,0,0,0,30,0,2880
93,254,0,0,1025,93,1025,93,93,93,31,0,0,0,0,0,0,31,0,2883
79,-1,0,0,0,79,789,79,0,79,45,0,0,0,0,0,0,45,0,3555
89,241,0,360,0,89,0,0,0,89,31,0,0,0,0,0,0,31,0,2759
168,-1,0,1152,0,168,0,0,168,168,42,0,0,0,0,0,0,42,0,7056
527,-1,0,0,1927,527,0,0,0,527,38,0,0,0,0,0,0,38,0,20026
300,-1,0,0,83,300,83,300,300,300,31,0,0,0,0,0,0,31,0,9300
338,254,0,0,351,338,0,0,338,338,40,0,0,0,0,0,0,40,0,13520
320,185,0,-32,0,320,-32,320,320,320,32,0,0,0,0,0,0,32,0,10240
114,-1,0,645,0,114,0,0,114,114,35,0,0,0,0,0,0,35,0,3990
77,265,0,391,0,77,0,0,77,77,34,0,0,0,0,0,0,34,0,2618
51,258,0,0,183,51,0,0,51,51,37,0,0,0,0,0,0,37,0,1887
86,-1,0,0,545,86,0,0,86,86,56,0,0,0,0,0,0,56,0,4816
324,-1,0,1144,0,324,1144,324,0,324,47,0,0,0,0,0,0,47,0,15228
52,-1,0,0,1418,52,1418,52,52,52,38,0,0,0,0,0,0,38,0,1976
492,-1,0,380,0,492,0,0,492,492,50,0,0,0,0,0,0,50,0,24600
108,-1,0,2940,0,108,2940,108,108,108,43,0,0,0,0,0,0,43,0,4644
87,-1,0,0,1077,87,0,0,0,87,38,0,0,0,0,0,0,38,0,3306
223,-1,0,0,929,223,929,223,223,223,48,0,0,0,0,0,0,48,0,10704
24,-1,0,0,0,24,242,24,24,24,31,0,0,0,0,0,0,31,0,744
219,246,0,175,0,219,0,0,219,219,35,0,0,0,0,0,0,35,0,7665
379,192,0,0,0,379,0,0,379,379,28,0,0,0,0,0,0,28,0,10612
626,-1,0,0,0,626,235,626,626,626,49,0,0,0,0,0,0,49,0,30674
93,-1,0,854,0,93,0,0,0,93,33,0,0,0,0,0,0,33,0,3069
719,-1,0,268,0,719,268,719,0,719,36,0,0,0,0,0,0,36,0,25884
216,-1,0,523,0,216,523,216,216,216,26,0,0,0,0,0,0,26,0,5616
283,-1,0,0,0,283,1209,283,283,283,27,0,0,0,0,0,0,27,0,7641
87,-1,0,-46,0,87,-46,87,87,87,53,0,0,0,0,0,0,53,0,4611
85,240,0,648,0,85,0,0,85,85,39,0,0,0,0,0,0,39,0,3315
158,-1,0,108,0,158,0,0,158,158,33,0,0,0,0,0,0,33,0,5214
356,255,0,0,682,356,0,0,356,356,28,0,0,0,0,0,0,28,0,9968
462,247,0,1391,0,462,0,0,462,462,28,0,0,0,0,0,0,28,0,12936
394,-1,0,1167,0,394,1167,394,394,394,27,0,0,0,0,0,0,27,0,10638
36,188,0,0,2365,36,2365,36,0,36,59,0,0,0,0,0,0,59,0,2124
507,220,0,0,149,507,0,0,507,507,44,0,0,0,0,0,507,44,0,22308
129,265,0,0,0,129,0,0,129,129,56,0,0,0,0,0,0,56,0,7224
96,-1,0,0,0,96,0,96,96,96,32,0,0,0,0,0,0,32,0,3072
309,197,0,0,-272,309,-272,309,0,309,35,0,0,0,0,0,0,35,0,10815
184,-1,0,0,0,184,84,184,184,184,56,0,0,0,0,0,0,56,0,10304
762,-1,0,0,973,762,973,762,762,762,33,0,0,0,0,0,0,33,0,25146
100,-1,0,554,0,100,0,0,100,100,30,0,0,0,0,0,0,30,0,3000
197,-1,0,178,0,197,0,0,0,197,49,0,0,0,0,0,0,49,0,9653
55,-1,0,0,188,55,188,55,55,55,36,0,0,0,0,0,0,36,0,1980
177,-1,0,1281,0,177,0,0,0,177,39,0,0,0,0,0,0,39,0,6903
966,-1,0,0,499,966,499,966,966,966,59,0,0,0,0,0,0,59,0,56994
197,244,0,2061,0,197,0,0,0,197,50,0,0,0,0,0,0,50,0,9850
602,-1,0,255,0,602,0,0,602,602,28,0,0,0,0,0,0,28,0,16856
118,-1,0,0,0,118,119,118,118,118,55,0,0,0,0,0,0,55,0,6490
103,-1,0,0,726,103,726,103,103,103,30,0,0,0,0,0,0,30,0,3090
136,262,0,341,0,136,341,136,0,136,34,0,0,0,0,0,0,34,0,4624
125,-1,0,386,0,125,386,125,125,125,41,0,0,0,0,0,0,41,0,5125
553,-1,0,16,0,553,16,553,553,553,41,0,0,0,0,0,0,41,0,22673
83,262,0,381,0,83,0,0,83,83,34,0,0,0,0,0,0,34,0,2822
578,-1,0,0,0,578,0,0,578,578,33,0,0,0,0,0,0,33,0,19074
157,-1,0,0,0,157,451,157,157,157,34,0,0,0,0,0,0,34,0,5338
249,259,0,678,0,249,0,0,249,249,31,0,0,0,0,0,0,31,0,7719
685,-1,0,0,0,685,1213,685,685,685,26,0,0,0,0,0,0,26,0,17810
99,227,0,0,658,99,0,0,99,99,36,0,0,0,0,0,0,36,0,3564
39,-1,0,0,195,39,0,0,39,39,37,0,0,0,0,0,0,37,0,1443
141,245,0,0,1242,141,0,0,141,141,35,0,0,0,0,0,0,35,0,4935
113,-1,0,0,0,113,1034,113,113,113,28,0,0,0,0,0,0,28,0,3164
128,-1,0,0,-22,0,-22,128,128,128,37,0,0,0,0,0,0,37,0,4736
66,262,0,0,-402,0,-402,66,0,66,26,0,0,0,0,0,0,26,0,1716
266,-1,0,0,3914,266,3914,266,0,266,31,0,0,0,0,0,0,31,0,8246
79,-1,0,328,0,79,328,79,79,79,37,0,0,0,0,0,0,37,0,2923
113,188,0,596,0,113,0,0,113,113,52,0,0,0,0,0,0,52,0,5876
278,-1,0,0,537,278,0,0,278,278,41,0,0,0,0,0,0,41,0,11398
380,-1,0,1227,0,380,1227,380,380,380,50,0,0,0,0,0,0,50,0,19000
177,-1,0,869,0,177,0,0,177,177,32,0,0,0,0,0,0,32,0,5664
55,-1,0,60,0,55,60,55,55,55,30,0,0,0,0,0,0,30,0,1650
432,182,0,138,0,432,0,0,432,432,32,0,0,0,0,0,0,32,0,13824
211,245,0,1099,0,211,1099,211,211,211,39,0,0,0,0,0,0,39,0,8229
261,182,0,45,0,0,45,261,0,261,40,0,0,0,0,0,0,40,0,10440
136,-1,0,10536,0,136,10536,136,136,136,27,0,0,0,0,0,0,27,0,3672
200,-1,0,0,0,200,589,200,200,200,46,0,0,0,0,0,0,46,0,9200
128,-1,0,0,0,128,0,0,0,128,27,0,0,0,0,0,0,27,0,3456
89,-1,0,433,0,89,433,89,89,89,54,0,0,0,0,0,0,54,0,4806
41,184,0,147,0,41,0,0,0,41,35,0,0,0,0,0,0,35,0,1435
287,-1,0,0,1258,287,0,0,287,287,29,0,0,0,0,0,0,29,0,8323
57,191,0,1139,0,57,0,0,57,57,32,0,0,0,0,0,0,32,0,1824
155,-1,0,620,0,155,620,155,0,155,43,0,0,0,0,0,0,43,0,6665
133,226,0,0,0,133,0,0,133,133,53,0,0,0,0,0,0,53,0,7049
57,-1,0,0,1590,57,1590,57,57,57,33,0,0,0,0,0,0,33,0,1881
261,-1,0,2329,0,261,0,0,261,261,38,0,0,0,0,0,0,38,0,9918
222,-1,0,1152,0,222,1152,222,222,222,37,0,0,0,0,0,0,37,0,8214
133,-1,0,0,0,133,0,0,0,133,46,0,0,0,0,0,0,46,0,6118
421,-1,0,172,0,421,172,421,421,421,40,0,0,0,0,0,0,40,0,16840
273,-1,0,873,0,273,873,273,273,273,51,0,0,0,0,0,0,51,0,13923
99,251,0,0,0,99,0,0,0,99,47,0,0,0,0,0,0,47,0,4653
58,-1,0,1018,0,58,0,0,58,58,30,0,0,0,0,0,0,30,0,1740
348,-1,0,0,-144,348,-144,348,348,348,33,0,0,0,0,0,0,33,0,11484
90,-1,0,0,0,90,596,90,90,90,57,0,0,0,0,0,0,57,0,5130
330,-1,0,0,959,330,0,0,330,330,28,0,0,0,0,0,0,28,0,9240
138,188,0,0,0,138,0,0,138,138,38,0,0,0,0,0,0,38,0,5244
203,261,0,0,0,203,0,0,203,203,45,0,0,0,0,0,0,45,0,9135
24,-1,0,229,0,24,229,24,24,24,30,0,0,0,0,0,0,30,0,720
194,-1,0,0,278,194,278,194,0,194,28,0,0,0,0,0,0,28,0,5432
133,185,0,0,349,133,0,0,0,133,34,0,0,0,0,0,0,34,0,4522
94,259,0,0,0,94,0,0,94,94,55,0,0,0,0,0,0,55,0,5170
219,259,0,671,0,219,0,0,0,219,59,0,0,0,0,0,0,59,0,12921
155,261,0,367,0,155,0,0,0,155,53,0,0,0,0,0,0,53,0,8215
189,248,0,1,0,189,1,189,189,189,52,0,0,0,0,0,0,52,0,9828
108,-1,0,0,1889,108,1889,108,108,108,39,0,0,0,0,0,0,39,0,4212
127,-1,0,0,1100,127,1100,127,0,127,35,0,0,0,0,0,0,35,0,4445
81,240,0,0,208,81,0,0,81,81,39,0,0,0,0,0,0,39,0,3159
184,-1,0,0,1618,184,1618,184,184,184,52,0,0,0,0,0,0,52,0,9568
128,206,0,0,0,128,0,0,128,128,33,0,0,0,0,0,0,33,0,4224
188,261,0,0,0,188,0,0,188,188,60,0,0,0,0,0,0,60,0,11280
186,-1,0,0,954,186,954,186,186,186,27,0,0,0,0,0,0,27,0,5022
344,-1,0,914,0,344,0,0,344,344,29,0,0,0,0,0,0,29,0,9976
549,-1,0,1269,0,549,0,0,549,549,45,0,0,0,0,0,0,45,0,24705
348,-1,0,0,569,348,569,348,0,348,32,0,0,0,0,0,0,32,0,11136
44,-1,0,2978,0,44,0,0,44,44,38,0,0,0,0,0,0,38,0,1672
270,-1,0,604,0,270,604,270,270,270,32,0,0,0,0,0,0,32,0,8640
158,247,0,246,0,158,0,0,158,158,53,0,0,0,0,0,0,53,0,8374
267,-1,0,0,0,267,414,267,267,267,58,0,0,0,0,0,0,58,0,15486
208,247,0,0,16957,208,0,0,208,0,38,0,0,0,0,0,0,38,0,7904
72,261,0,232,0,72,0,0,0,72,28,0,0,0,0,0,0,28,0,2016
199,-1,0,0,1837,199,1837,199,199,199,39,0,0,0,0,0,0,39,0,7761
27,-1,0,3080,0,27,3080,27,27,27,34,0,0,0,0,0,0,34,0,918
91,223,0,0,0,91,0,0,91,91,40,0,0,0,0,0,0,40,0,3640
291,244,0,0,0,291,0,0,291,291,26,0,0,0,0,0,0,26,0,7566
69,-1,0,393,0,69,393,69,69,69,53,0,0,0,0,0,0,53,0,3657
571,-1,0,0,0,571,474,571,571,571,43,0,0,0,0,0,0,43,0,24553
82,-1,0,0,0,0,945,82,82,82,53,0,0,0,0,0,0,53,0,4346
50,-1,0,0,1354,50,0,0,50,50,38,0,0,0,0,0,0,38,0,1900
171,-1,0,94,0,171,94,171,171,171,26,0,0,0,0,0,0,26,0,4446
179,-1,0,342,0,179,342,179,179,179,32,0,0,0,0,0,0,32,0,5728
170,-1,0,-284,0,170,-284,170,0,170,55,0,0,0,0,0,0,55,0,9350
645,-1,0,0,0,645,541,645,645,645,59,0,0,0,0,0,0,59,0,38055
229,-1,0,0,0,229,1,229,229,229,44,0,0,0,0,0,0,44,0,10076
165,-1,0,0,87,165,87,165,165,165,49,0,0,0,0,0,0,49,0,8085
137,-1,0,0,0,137,0,137,137,137,47,0,0,0,0,0,0,47,0,6439
243,-1,0,671,0,243,0,0,243,243,27,0,0,0,0,0,0,27,0,6561
205,-1,0,2735,0,205,0,0,205,205,27,0,0,0,0,0,0,27,0,5535
537,-1,0,0,484,537,0,0,537,537,33,0,0,0,0,0,0,33,0,17721
31,-1,0,0,892,31,0,0,31,0,34,0,0,0,0,0,0,34,0,1054
226,-1,0,211,0,226,211,226,226,226,31,0,0,0,0,0,0,31,0,7006
124,-1,0,326,0,124,326,124,0,124,31,0,0,0,0,0,0,31,0,3844
866,-1,0,0,667,866,667,866,866,866,27,0,0,0,0,0,0,27,0,23382
71,-1,0,0,1000,71,1000,71,71,71,27,0,0,0,0,0,0,27,0,1917
79,265,0,-3,0,79,0,0,79,79,46,0,0,0,0,0,0,46,0,3634
189,-1,0,0,81,189,0,0,189,189,31,0,0,0,0,0,0,31,0,5859
162,-1,0,0,4634,162,4634,162,162,162,36,0,0,0,0,0,0,36,0,5832
821,-1,0,6,0,821,0,0,821,821,31,0,0,0,0,0,0,31,0,25451
253,-1,0,1009,0,253,0,0,253,253,30,0,0,0,0,0,0,30,0,7590
237,-1,0,1823,0,237,1823,237,237,237,28,0,0,0,0,0,0,28,0,6636
100,-1,0,1015,0,100,1015,100,100,100,31,0,0,0,0,0,0,31,0,3100
316,-1,0,0,560,316,560,316,316,316,38,0,0,0,0,0,0,38,0,12008
126,-1,0,0,0,126,381,126,126,126,57,0,0,0,0,0,0,57,0,7182
159,-1,0,0,314,159,0,0,159,159,29,0,0,0,0,0,0,29,0,4611
172,-1,0,0,-101,172,-101,172,0,172,26,0,0,0,0,0,0,26,0,4472
268,-1,0,397,0,268,397,268,268,268,26,0,0,0,0,0,0,26,0,6968
133,-1,0,250,0,133,250,133,0,133,28,0,0,0,0,0,0,28,0,3724
51,-1,0,0,0,51,723,51,51,51,51,0,0,0,0,0,0,51,0,2601
25,-1,0,1955,0,25,1955,25,25,25,28,0,0,0,0,0,0,28,0,700
224,-1,0,659,0,224,0,0,224,224,36,0,0,0,0,0,0,36,0,8064
177,-1,0,0,0,177,826,177,177,177,26,0,0,0,0,0,0,26,0,4602
130,-1,0,615,0,130,0,0,130,130,60,0,0,0,0,0,0,60,0,7800
369,-1,0,145,0,369,0,0,369,369,33,0,0,0,0,0,0,33,0,12177
184,-1,0,0,229,184,229,184,184,184,31,0,0,0,0,0,0,31,0,5704
227,246,0,398,0,227,0,0,227,227,45,0,0,0,0,0,0,45,0,10215
153,-1,0,0,0,153,0,0,153,0,27,0,0,0,0,0,0,27,0,4131
134,196,0,0,6507,134,0,0,0,134,56,0,0,0,0,0,0,56,0,7504
364,-1,0,98,0,364,0,0,364,364,32,0,0,0,0,0,0,32,0,11648
94,205,0,0,882,94,882,94,0,94,28,0,0,0,0,0,0,28,0,2632
194,247,0,56,0,194,0,0,0,194,40,0,0,0,0,0,0,40,0,7760
383,-1,0,1346,0,383,1346,383,383,383,26,0,0,0,0,0,0,26,0,9958
624,-1,0,0,430,624,430,624,0,624,29,0,0,0,0,0,0,29,0,18096
83,-1,0,0,1192,83,1192,83,83,83,30,0,0,0,0,0,0,30,0,2490
435,-1,0,2613,0,435,2613,435,435,435,26,0,0,0,0,0,0,26,0,11310
692,-1,0,0,-452,692,-452,692,692,692,33,0,0,0,0,0,0,33,0,22836
124,-1,0,227,0,124,0,0,0,124,42,0,0,0,0,0,0,42,0,5208
265,-1,0,834,0,265,834,265,265,265,27,0,0,0,0,0,0,27,0,7155
522,245,0,1298,0,522,0,0,522,522,58,0,0,0,0,0,0,58,0,30276
161,265,0,527,0,161,0,0,161,161,28,0,0,0,0,0,0,28,0,4508
111,196,0,-61,0,111,-61,111,111,111,30,0,0,0,0,0,0,30,0,3330
208,-1,0,1270,0,208,1270,208,208,208,51,0,0,0,0,0,0,51,0,10608
445,-1,0,0,137,445,137,445,445,445,31,0,0,0,0,0,0,31,0,13795
706,-1,0,252,0,706,252,706,706,706,26,0,0,0,0,0,0,26,0,18356
41,266,0,0,-29,41,-29,41,41,41,41,0,0,0,0,0,0,41,0,1681
338,-1,0,408,0,338,408,338,338,338,52,0,0,0,0,0,0,52,0,17576
114,192,0,1923,0,114,1923,114,0,114,30,0,0,0,0,0,0,30,0,3420
125,154,0,0,2213,125,2213,125,125,125,32,0,0,0,0,0,0,32,0,4000
57,248,0,0,145,57,0,0,57,57,49,0,0,0,0,0,0,49,0,2793
243,161,0,0,-337,0,-337,243,0,243,47,0,0,0,0,0,0,47,0,11421
236,247,0,261,0,236,0,0,236,236,27,0,0,0,0,0,0,27,0,6372
83,-1,0,2202,0,83,0,0,83,83,46,0,0,0,0,0,0,46,0,3818
228,262,0,0,-214,228,0,0,228,228,28,0,0,0,0,0,0,28,0,6384
475,-1,0,0,1274,475,1274,475,475,0,26,0,0,0,0,0,0,26,0,12350
100,247,0,0,-676,100,0,0,0,100,57,0,0,0,0,0,0,57,0,5700
376,-1,0,0,3578,376,3578,376,376,376,43,0,0,0,0,0,0,43,0,16168
148,-1,0,0,732,148,732,148,148,148,40,0,0,0,0,0,0,40,0,5920
452,253,0,0,0,452,0,0,452,452,32,0,0,0,0,0,0,32,0,14464
214,226,0,531,0,214,531,214,214,214,38,0,0,0,0,0,0,38,0,8132
194,205,0,9,0,194,9,194,0,194,30,0,0,0,0,0,0,30,0,5820
304,-1,0,0,125,304,125,304,304,304,45,0,0,0,0,0,0,45,0,13680
236,-1,0,0,-152,236,0,0,0,236,27,0,0,0,0,0,0,27,0,6372
367,-1,0,-600,0,367,0,0,0,367,44,0,0,0,0,0,0,44,0,16148
107,-1,0,18,0,107,18,107,107,107,27,0,0,0,0,0,0,27,0,2889
70,-1,0,0,0,70,5717,70,70,70,42,0,0,0,0,0,0,42,0,2940
111,-1,0,0,1996,111,1996,111,111,111,26,0,0,0,0,0,0,26,0,2886
76,-1,0,0,170,76,170,76,76,76,27,0,0,0,0,0,0,27,0,2052
119,251,0,0,370,119,0,0,119,119,29,0,0,0,0,0,0,29,0,3451
356,-1,0,0,403,356,403,356,356,356,31,0,0,0,0,0,0,31,0,11036
120,160,0,0,0,120,0,120,120,120,31,0,0,0,0,0,0,31,0,3720
103,-1,0,0,266,103,0,0,103,103,29,0,0,0,0,0,0,29,0,2987
243,-1,0,0,0,243,0,0,243,243,55,0,0,0,0,0,0,55,0,13365
52,227,0,0,0,52,29,52,52,52,56,0,0,0,0,0,0,56,0,2912
389,-1,0,334,0,389,334,389,389,389,30,0,0,0,0,0,0,30,0,11670
24,-1,0,0,99,24,99,24,24,24,43,0,0,0,0,0,0,43,0,1032
129,-1,0,0,0,129,6424,129,129,129,27,0,0,0,0,0,0,27,0,3483
145,-1,0,0,203,145,203,145,145,145,28,0,0,0,0,0,0,28,0,4060
138,183,0,488,0,138,488,138,0,138,44,0,0,0,0,0,0,44,0,6072
207,-1,0,0,24,207,0,0,207,207,30,0,0,0,0,0,0,30,0,6210
135,184,0,-211,0,135,0,0,135,135,34,0,0,0,0,0,0,34,0,4590
207,247,0,0,0,207,0,0,207,207,33,0,0,0,0,0,0,33,0,6831
166,-1,0,0,141,166,141,166,166,166,30,0,0,0,0,0,0,30,0,4980
43,-1,0,1861,0,43,1861,43,43,43,28,0,0,0,0,0,0,28,0,1204
187,185,0,1508,0,187,1508,187,187,187,36,0,0,0,0,0,0,36,0,6732
142,-1,0,743,0,142,743,142,142,142,30,0,0,0,0,0,0,30,0,4260
169,246,0,0,43,169,0,0,0,169,26,0,0,0,0,0,0,26,0,4394
284,196,0,24,0,284,0,0,284,284,28,0,0,0,0,0,0,28,0,7952
328,-1,0,0,350,328,350,328,328,328,30,0,0,0,0,0,0,30,0,9840
163,-1,0,0,0,163,840,163,163,163,30,0,0,0,0,0,0,30,0,4890
528,-1,0,1,0,528,1,528,528,528,27,0,0,0,0,0,0,27,0,14256
623,-1,0,1836,0,623,1836,623,623,623,35,0,0,0,0,0,0,35,0,21805
624,-1,0,0,0,624,0,624,624,624,30,0,0,0,0,0,0,30,0,18720
251,-1,0,0,657,251,657,251,0,251,48,0,0,0,0,0,0,48,0,12048
375,-1,0,0,297,375,0,0,375,375,34,0,0,0,0,0,0,34,0,12750
329,240,0,362,0,0,362,329,329,329,35,0,0,0,0,0,0,35,0,11515
323,259,0,772,0,323,0,0,323,323,33,0,0,0,0,0,323,33,0,10659
309,-1,0,145,0,309,145,309,309,309,26,0,0,0,0,0,0,26,0,8034
464,258,0,0,112,464,0,0,464,464,30,0,0,0,0,0,0,30,0,13920
322,-1,0,0,900,322,0,0,322,322,44,0,0,0,0,0,0,44,0,14168
202,-1,0,0,425,202,0,0,0,202,36,0,0,0,0,0,0,36,0,7272
462,234,0,0,1016,462,0,0,462,462,57,0,0,0,0,0,0,57,0,26334
1917,-1,0,0,0,1917,518,1917,1917,1917,49,0,0,0,0,0,0,49,0,93933
207,-1,0,220,0,207,0,0,207,207,38,0,0,0,0,0,0,38,0,7866
202,-1,0,352,0,202,352,202,202,202,26,0,0,0,0,0,0,26,0,5252
90,245,0,0,1366,90,0,0,90,90,29,0,0,0,0,0,0,29,0,2610
56,223,0,356,0,56,0,0,56,56,32,0,0,0,0,0,0,32,0,1792
309,-1,0,0,0,309,0,0,0,309,54,0,0,0,0,0,0,54,0,16686
393,-1,0,335,0,393,335,393,393,0,26,0,0,0,0,0,0,26,0,10218
293,162,0,414,0,293,414,293,293,293,37,0,0,0,0,0,0,37,0,10841
163,-1,0,6,0,163,6,163,163,163,37,0,0,0,0,0,0,37,0,6031
418,-1,0,0,536,418,536,418,418,418,29,0,0,0,0,0,0,29,0,12122
309,224,0,0,0,309,0,0,309,309,50,0,0,0,0,0,0,50,0,15450
146,-1,0,0,2045,146,2045,146,146,146,34,0,0,0,0,0,0,34,0,4964
155,245,0,822,0,155,0,0,0,155,40,0,0,0,0,0,0,40,0,6200
92,-1,0,948,0,92,948,92,0,92,36,0,0,0,0,0,0,36,0,3312
213,261,0,337,0,213,0,0,213,213,32,0,0,0,0,0,0,32,0,6816
414,192,0,101,0,414,0,0,414,414,48,0,0,0,0,0,0,48,0,19872
344,-1,0,0,0,344,0,0,344,344,36,0,0,0,0,0,0,36,0,12384
190,-1,0,15,0,190,15,190,0,190,31,0,0,0,0,0,0,31,0,5890
78,-1,0,0,0,78,127,78,78,78,53,0,0,0,0,0,0,53,0,4134
113,-1,0,133,0,113,0,0,113,113,30,0,0,0,0,0,0,30,0,3390
636,-1,0,140,0,636,0,0,636,636,41,0,0,0,0,0,0,41,0,26076
207,-1,0,-250,0,207,-250,207,0,207,31,0,0,0,0,0,0,31,0,6417
132,-1,0,0,2,132,2,132,132,132,33,0,0,0,0,0,0,33,0,4356
78,197,0,-55,0,78,-55,78,78,78,45,0,0,0,0,0,0,45,0,3510
153,-1,0,0,0,153,967,153,153,153,52,0,0,0,0,0,0,52,0,7956
293,160,0,304,0,293,304,293,293,293,31,0,0,0,0,0,0,31,0,9083
123,205,0,81,0,0,81,123,0,123,27,0,0,0,0,0,123,27,0,3321
49,255,0,0,0,49,0,0,49,49,47,0,0,0,0,0,0,47,0,2303
246,-1,0,0,1284,246,0,0,246,246,37,0,0,0,0,0,0,37,0,9102
362,-1,0,0,0,0,-6,362,362,362,48,0,0,0,0,0,0,48,0,17376
290,-1,0,56,0,290,0,0,290,290,33,0,0,0,0,0,0,33,0,9570
78,-1,0,0,-898,78,-898,78,78,78,51,0,0,0,0,0,0,51,0,3978
123,-1,0,102,0,123,0,0,123,123,27,0,0,0,0,0,0,27,0,3321
157,182,0,0,702,157,702,157,0,157,31,0,0,0,0,0,0,31,0,4867
276,-1,0,3405,0,276,3405,276,276,276,30,0,0,0,0,0,0,30,0,8280
191,-1,0,99,0,191,99,191,191,0,38,0,0,0,0,0,0,38,0,7258
182,-1,0,0,0,182,999,182,182,182,45,0,0,0,0,0,0,45,0,8190
337,-1,0,0,410,337,410,337,337,337,37,0,0,0,0,0,0,37,0,12469
503,224,0,0,0,503,0,0,0,503,45,0,0,0,0,0,0,45,0,22635
188,-1,0,0,203,188,203,188,0,188,28,0,0,0,0,0,0,28,0,5264
489,182,0,0,0,489,0,0,0,489,32,0,0,0,0,0,0,32,0,15648
88,244,0,1120,0,88,0,0,88,88,37,0,0,0,0,0,0,37,0,3256
468,-1,0,0,312,468,312,468,468,468,31,0,0,0,0,0,0,31,0,14508
249,-1,0,0,0,249,0,0,249,249,45,0,0,0,0,0,0,45,0,11205
121,-1,0,0,998,121,0,0,121,121,48,0,0,0,0,0,0,48,0,5808
127,255,0,263,0,127,0,0,0,127,47,0,0,0,0,0,0,47,0,5969
298,-1,0,12,0,298,0,0,298,298,29,0,0,0,0,0,0,29,0,8642
305,-1,0,5,0,305,0,0,0,305,46,0,0,0,0,0,0,46,0,14030
224,-1,0,0,0,224,0,0,224,224,31,0,0,0,0,0,0,31,0,6944
1139,255,0,-261,0,0,0,0,1139,1139,30,0,0,0,0,0,0,30,0,34170
267,-1,0,939,0,267,939,267,0,0,57,0,0,0,0,0,0,57,0,15219
162,258,0,554,0,162,0,0,162,162,33,0,0,0,0,0,0,33,0,5346
483,266,0,303,0,483,303,483,483,483,33,0,0,0,0,0,0,33,0,15939
623,-1,0,519,0,623,0,0,623,623,31,0,0,0,0,0,0,31,0,19313
